;x;y;xerr;yerr
77;15527.122304927303;0.2894168466522678;0.022201640960828495;0.059187721513073985
76;15563.699518741603;1.5441176470588236;0.02754825602499558;0.10052304808693424
75;15606.755416437885;1.3407707910750508;0.022451046867448032;0.08402504785161645
74;15646.020036420627;0.3;0.023791903550961797;0.061786056197887414
73;15685.159708699926;1.1812227074235808;0.026979557560552227;0.08318326937301494
72;15722.402370099086;0.5732899022801303;0.01536693417393485;0.05700990392521009
71;15756.57991285836;1.0551839464882944;0.02128270350097009;0.07044909455621944
70;15797.94938846593;1.256064690026954;0.033021204020505485;0.09568277662185393
69;15851.794318880828;1.1085714285714285;0.027359131068686395;0.09267590683092009
68;15883.855796213526;0.47191011235955055;0.015107879319678304;0.05517757568391459
67;15922.902452070313;1.2234273318872018;0.021105835213515313;0.0839257863266292
66;15963.072502993933;0.6112637362637363;0.016079906558955928;0.0564216352479627
65;16006.696088883382;0.43156199677938806;0.023671891279204618;0.054637226247655775
64;16048.823572611383;0.9228395061728395;0.033451053378056296;0.09469676540150536
63;16094.909956045722;0.8482632541133455;0.01879652463370207;0.06901142659748401
62;16125.140298924334;1.4126984126984128;0.017157436307796644;0.07689612751864987
61;16167.938267787866;1.229032258064516;0.03796305510419282;0.10063940290504175
60;16209.093300069037;2.541436464088398;0.016565917274614022;0.08627962556503312
59;16250.206863979964;2.6752717391304346;0.013160870202372119;0.08901174190325452
58;16289.808212198383;8.064335664335664;0.015070608405236663;0.13512937716863613
57;16335.613600338716;13.097622027534419;0.012016555314864395;0.15810909959783778
56;16367.348304675894;19.580758017492712;0.006978299290962769;0.1283155405567128
55;16409.261589925867;13.17231638418079;0.009644330911390567;0.13832466562754922
54;16443.710722093656;12.646360759493671;0.007650827442764087;0.12440383186227426
53;16484.034157595546;8.356164383561644;0.012357679731484704;0.12011702323916515
52;16526.338291513686;22.536684782608695;0.008420034719453297;0.14755616655505685
51;16571.869946268125;20.1669341894061;0.006794840447593886;0.15278874125003455
50;16603.321959695455;6.913265306122449;0.011694204890419542;0.110405209609559
49;16651.85060045964;11.52112676056338;0.017910026766541486;0.16009857905348743
48;16694.484032965123;4.505418719211822;0.012452528285025145;0.08969874064258211
47;16735.364964751447;3.7455470737913488;0.014452541046217692;0.09488269620775006
46;16769.452288794368;1.7235421166306695;0.02631131167485303;0.09727840445431495
45;16815.941407876137;4.37875751503006;0.023831968053128094;0.13014772212513254
44;16852.665488721446;1.3532684283727399;0.014062393918570575;0.06664809302634735
43;16891.680856665018;1.8534136546184738;0.019465664819967376;0.09183865394662248
42;16934.709613710456;3.0674931129476586;0.013007686956628335;0.09336264355435772
41;16973.35052135785;5.220779220779221;0.013394119056911322;0.11161557145004353
40;17017.179070851973;5.351681957186544;0.01621589979281614;0.12086070243591891
39;17054.348165623185;13.435714285714285;0.010828602081933968;0.13502147387591454
38;17096.648249345788;19.966685174902832;0.0069560874922518345;0.1271875941066347
37;17135.049060974197;20.085470085470085;0.006986983150893165;0.15818909710544285
36;17173.29883147951;21.88135593220339;0.009984366889240951;0.1462851026037091
35;17212.73063261893;7.019172552976791;0.011452069224825823;0.11115808755112125
34;17259.288464986832;3.4240506329113924;0.028056888527164654;0.1448317454957903
33;17293.966936205008;2.4358353510895885;0.03536348432250744;0.1103120708497538
32;17338.186548132464;1.6424870466321244;0.015900006141135965;0.08419589388738699
31;17370.306494491913;1.6497797356828194;0.0237949497528993;0.09466966007474832
30;17414.275922538574;1.278810408921933;0.024017650795289565;0.07829891320511789
29;17452.013673771908;3.6232114467408585;0.016212316976655552;0.10742276784693634
28;17502.020542330443;1.311912225705329;0.01799123077751436;0.07289559805968744
27;17539.672184700896;0.7804878048780488;0.019918378796491245;0.07511431921314
26;17577.388664882255;1.8977987421383649;0.016556743180253963;0.08348341292631814
25;17622.040204599205;0.7315789473684211;0.019291963707767902;0.06601569779180022
24;17656.60287519089;1.4850746268656716;0.03709929903625301;0.11810897733006133
23;17697.068162749336;0.5765765765765766;0.016582066159143833;0.055618436160970966
22;17745.36538559688;0.20648464163822525;0.01453022516254507;0.04944566225020276
21;17781.880753331043;0.5599078341013825;0.023796181428883064;0.0690661857004407
20;17827.310253420197;0.3649425287356322;0.029487685715721423;0.07106416939583045
19;17864.252893334822;0.46774193548387094;0.018483283962655292;0.05554962529462066
18;17897.84742900916;0.43765903307888043;0.02791637349019355;0.06944459371758084
17;17943.076977196175;0.8670745272525028;0.004581230457488837;0.03942622443318754
16;17984.93386694152;0.4020618556701031;0.03785131870779204;0.06741304207725028
