;x;y;xerr;yerr
126;-14565.59652013032;0.024193548387096774;0.01191114938682643;0.06532821577822519
125;-14536.248625165184;0.2784958871915394;0.005597160771316398;0.03042729847769323
124;-14497.132862737977;0.35533553355335534;0.005835886279368439;0.03048987446549067
123;-14460.379409249912;0.1392081736909323;0.005648005070349235;0.02852976463750375
122;-14416.845536783949;0.2240080361627323;0.006131342164937277;0.02758172466307327
121;-14380.695623942971;0.23910336239103364;0.006903654264653006;0.030362433446227795
120;-14338.050368478713;0.35138061721710884;0.006635526498101291;0.029701819218650213
119;-14300.763172815114;0.2361725663716814;0.005229286361822185;0.028860329961561845
118;-14259.65317223865;0.18577728776185226;0.006931243019513302;0.02726882609246372
117;-14215.789696897169;0.06532066508313539;0.006716044175144452;0.02607578633205823
116;-14176.943395388167;0.08373493975903615;0.0065992303144419414;0.026564566303282994
115;-14136.460352996615;0.32989099254159493;0.006883708459968681;0.03030626094710752
114;-14098.7760355297;0.20894479385045422;0.007085995447847994;0.03151492721663251
113;-14055.096139641693;0.10046850598646538;0.005388546032723594;0.02499011993414359
112;-14016.139860534791;0.2896846606092998;0.006309530866435707;0.028523947883941875
111;-13972.513898907264;0.18917311124330755;0.005892727207644122;0.02877576922771354
110;-13934.443849612278;0.19243986254295534;0.006438535256055491;0.02828070841098988
109;-13897.461938200757;0.7798013245033113;0.006821027445298856;0.03666023658117542
108;-13856.745448323176;0.6149289099526066;0.006690548820353834;0.035070938862799
107;-13811.68793005396;2.352887676216462;0.00495960068855551;0.04805770405097547
106;-13772.67092996971;4.288855193328279;0.003929982223275748;0.05460476859505715
105;-13728.894006835708;5.6486725663716815;0.004664363308628823;0.06629125276580779
104;-13694.031079944998;3.3479789103690685;0.007345295697325757;0.061750808701053615
103;-13653.491558614964;2.0748195974173944;0.004732225742678353;0.04101718436075988
102;-13611.137273425426;2.4055636896046853;0.005967714992654886;0.0489088815683743
101;-13573.124058508043;4.056562726613488;0.006687631712563919;0.07317858032646056
100;-13533.519250456766;0.5428702430077946;0.005663371162103049;0.030442369433943545
99;-13490.866509939733;0.46169354838709675;0.0052200443659221355;0.03036239171233184
98;-13449.45663293367;0.7389903329752954;0.0065614615491530436;0.03551516462866303
97;-13407.465037759379;1.9373706004140787;0.0063929520682689265;0.04806519032870047
96;-13367.605243963635;1.9887488748874886;0.004353362901455112;0.04446913026310213
95;-13325.796741708935;6.353254195661073;0.004868486683392071;0.06691236420269943
94;-13287.619040384756;9.318525830865417;0.003251798624926999;0.06951685938918266
93;-13246.690114937392;11.332616487455198;0.003776707619882319;0.0799411695448951
92;-13209.517115243703;15.739729397293972;0.002771049385381292;0.0758291012645404
91;-13163.410588259581;5.333472280116715;0.004631156781808625;0.062187999666413245
90;-13128.11381132883;4.044110015568241;0.005654209168271513;0.06285115885673984
89;-13089.396418286444;3.0548400498545907;0.004186477972812053;0.051213250066692334
88;-13047.6381078749;1.2845615922539;0.00726670059779824;0.0420804507666116
87;-13008.248234264585;0.6893656716417911;0.005369072405912662;0.03213447310910679
86;-12964.742284328284;1.061426116838488;0.0054760111158665865;0.035810331389490004
85;-12926.45985301387;0.8553268765133172;0.006629505038709998;0.039235711008060156
84;-12884.276675061867;1.273520249221184;0.006831096657219654;0.04453320524853256
83;-12846.05104202492;0.8632855567805954;0.0062415339969763665;0.03725959798596316
82;-12801.80346426945;0.47413303013075614;0.006139483732674115;0.032696297820243955
81;-12767.61284289917;1.1322274881516587;0.006040176318432236;0.039014850235116395
80;-12722.708471230882;1.1033266129032258;0.006135509914007673;0.0391002948405361
79;-12682.371629926405;0.5587412587412588;0.007560402940452294;0.03738897000410874
78;-12643.001464810133;0.9324090121317158;0.0064960311753606585;0.0388539184341461
77;-12600.736953901713;1.1350154935812307;0.00649496302551551;0.03694122602951776
76;-12562.72771098108;1.6322751322751323;0.007938583126755574;0.0506713893040504
75;-12521.602414416257;3.146673387096774;0.005698511919149463;0.05564870767078579
74;-12480.504470631486;6.049455155071249;0.005027706491039098;0.06655425304003681
73;-12438.42905104594;12.113502256161055;0.004391237687909633;0.08101027942692314
72;-12397.899399995315;20.772365126337355;0.0022695677655736393;0.08233169906274466
71;-12360.182586732926;21.085939701324317;0.003378081040766635;0.09208676392963815
70;-12323.210249056176;18.10878661087866;0.0028776860214789336;0.08871044289796348
69;-12281.724302842815;13.20772506082725;0.0038307390131944495;0.07811174362729892
68;-12241.981900042787;6.908408408408408;0.004832502864505964;0.0769505406039999
67;-12197.565096510445;5.34460141271443;0.006459984645517517;0.06869192507657235
66;-12162.437795003743;2.58980044345898;0.008991547626067393;0.06287703210834795
65;-12117.393039387527;1.3787185354691076;0.007258599929621432;0.04419733298032601
64;-12079.889508684864;2.0728744939271255;0.0085679197443764;0.060537988875938524
63;-12036.578987663328;0.7964194373401534;0.006742260901315995;0.0354477239929765
62;-11999.724047198933;0.9406830437387658;0.00650949164609609;0.03980599896500623
61;-11956.808817780066;0.6614481409001957;0.008252718698505329;0.03788484383404763
60;-11916.184954857948;0.556198347107438;0.009390179771512137;0.0407520105604245
59;-11878.182721144463;0.9815989847715736;0.008535907199302264;0.04194336018249087
58;-11831.506235039464;0.7898550724637681;0.008146347025793576;0.0445844879927154
57;-11798.938654494854;0.5937721160651097;0.009127847989383533;0.03893593369212586
56;-11755.83799808071;0.4317241379310345;0.007264460263782739;0.034380565428212585
55;-11716.879333201852;1.0853658536585367;0.008457821356870211;0.04410511368379858
54;-11670.456222295283;0.34917555771096026;0.011172800018830972;0.04125894423855831
53;-11631.85795610902;0.11939163498098859;0.008725437316606946;0.030589035473366832
52;-11593.879468215579;0.6540925266903914;0.007480187036382542;0.039491394493491476
51;-11550.31769110643;1.0156695156695157;0.007497479850509988;0.04445423262763422
50;-11512.316606598846;0.5463552724699221;0.00982898657413974;0.03879181190711362
49;-11471.630659073928;0.39404255319148934;0.011204950210671485;0.03879727409062695
48;-11436.431086617948;0.4896265560165975;0.008970459549526919;0.04422191239675955
47;-11386.099314309402;0.025236593059936908;0.0367047913205624;0.05785128670112711
46;-11351.486555376167;0.14181818181818182;0.04306612430113472;0.06907919386032312
45;-11309.664965567224;0.0;0.029971999101171435;0.05227083734893184
44;-11264.783353672614;0.7737003058103975;0.03273891286689824;0.09057589455722696
43;-11231.082583472082;0.3755656108597285;0.037381510301632934;0.0860918443006355
42;-11182.497146284519;0.2686230248306998;0.028047690219517255;0.05840375038192571
41;-11157.07919380721;0.04516129032258064;0.025963871758640622;0.05991413929009402
40;-11105.13859289377;0.0030581039755351682;0.03180900674429648;0.0555532175063762
39;-11083.816923396722;0.4108527131782946;0.01808829941309207;0.11620084516192221
38;-11027.767798502471;0.060085836909871244;0.06284162962063404;0.07010292991539314
37;-10986.952233595843;0.03597122302158273;0.04037480703346843;0.06276800943402688
36;-10948.708060465995;0.5825242718446602;0.0199015740631832;0.06264749325365644
35;-10896.928393531278;0.026515151515151516;0.03902976089081623;0.06355122386399804
34;-10859.975043218323;0.04941176470588235;0.016833424886210247;0.050901900359491374
33;-10818.669987052688;0.4548736462093863;0.03973647339167773;0.08174671017552713
32;-10786.31882476287;0.027237354085603113;0.03744745943328848;0.0644653592707072
31;-10739.132034306038;0.018957345971563982;0.050768815182020845;0.07040058304877402
30;-10713.464636637462;0.05625;0.02859028687165465;0.05912777477632635
29;-10658.027677378543;1.1232876712328768;0.026110292735581752;0.09421375713002271
28;-10615.845867850801;1.136094674556213;0.0693881628004508;0.13737169036046834
27;-10578.253786018218;0.11946902654867257;0.02883840779932511;0.05281075820257618
26;-10534.807031910235;0.4725274725274725;0.035726284971394996;0.08194945967154693
25;-10500.903737427341;0.24452554744525548;0.043336967847287314;0.07331101782335424
24;-10452.211861873227;0.0;0.04295746604791257;0.07254762501100104
23;-10423.36805058449;0.02027027027027027;0.024884974149555983;0.0486358064307437
22;-10377.139803096568;0.3484042553191489;0.028830012093090128;0.06612739202898178
21;-10331.064110756255;0.0918918918918919;0.05836930538669537;0.08105902154323841
20;-10297.354265460925;0.0;0.04578162784283532;0.05812381937190972
19;-10260.344767218307;0.10599078341013825;0.03200073462118995;0.05320386340029302
18;-10220.850158382693;0.3096446700507614;0.010569879517812046;0.09050338043051671
17;-10180.687073913186;2.724;0.04270492246040859;0.15602934054264264
16;-10140.262149799006;0.34656084656084657;0.03045739132572913;0.06594195018866074
15;-10094.930961728129;0.5030674846625767;0.03429395859406046;0.07655941965689085
14;-10058.712225119321;1.3026315789473684;0.026264129065174703;0.10337969369684594
13;-10016.67005299738;0.7521929824561403;0.030848840369598347;0.07107319687637723
12;-9975.807775821013;3.4607843137254903;0.036260487372973035;0.12856329710292103
11;-9935.124630692;0.6307692307692307;0.039995847400020136;0.08010993205895325
10;-9882.35266377841;0.046583850931677016;0.03296104932872924;0.05845777391683119
9;-9847.049228280828;0.0;0.03098715295996998;0.056796183424706284
8;-9813.219186758217;0.0;0.028243671731100907;0.07142857142857144
7;-9779.032942665994;0.172;0.05384661901756244;0.07258571279792896
6;-9734.174714390347;0.08130081300813008;0.030819397734665986;0.0564774919805267
5;-9704.215843022217;0.29652996845425866;0.03401348075393204;0.06887215290915688
4;-9648.416917277704;0.21447721179624665;0.03437740716240193;0.061894886759330914
3;-9605.183652514528;0.10849056603773585;0.04001593346503234;0.0767866783797774
2;-9573.863571785612;0.4936061381074169;0.029426391454713763;0.07022763802716162
1;-9536.630734968103;1.3796610169491526;0.03078730135672909;0.10939937808340533
0;-9495.753056447687;0.0;0.02677466977745996;0.07332355751067655
