;x;y;xerr;yerr
65;-14245.29199487891;0.9714285714285714;0.011610630073617274;0.07848137851101046
64;-14216.277416413755;0.4468232044198895;0.00762449092045006;0.03566420423832383
63;-14172.731801369084;0.48739495798319327;0.014541873911955045;0.04797225732723077
62;-14130.576393584528;0.6842684268426843;0.011793286883767849;0.0502872467016615
61;-14092.392588392311;0.2965571205007825;0.007306561205695177;0.03611180866796536
60;-14053.43241723247;0.5268935236004391;0.01291923904501221;0.04706996223175798
59;-14009.962420197906;0.5852895148669797;0.019763456239765987;0.057064057211064556
58;-13972.983070042093;1.269830028328612;0.007221467781343193;0.048860804756778946
57;-13932.545692580024;1.3112244897959184;0.011496190940700346;0.05933495939931442
56;-13890.410581907168;2.361111111111111;0.010357698662009033;0.06903562192611347
55;-13847.581065122176;1.2888730385164051;0.00737000331646353;0.048718798913743984
54;-13806.229208672268;6.961065573770492;0.007950378463999182;0.09106049861995345
53;-13763.94141262955;11.032044198895028;0.005960500401382369;0.09837957248730508
52;-13730.391742555661;7.938477580813347;0.005557407328729956;0.08275777594843123
51;-13692.04320698079;4.782646801051709;0.007725148299560883;0.0871113132966464
50;-13651.25434025292;5.447081462475946;0.007541722838438539;0.07736341639943753
49;-13608.431037599532;2.52880658436214;0.00787193828254723;0.061130092109283045
48;-13567.767693341651;1.34765625;0.01201756580224405;0.05766439688199623
47;-13525.21132088864;1.55;0.010960585908412934;0.059261948141330165
46;-13485.22764025363;1.0309278350515463;0.008063179045586214;0.049608977553846995
45;-13447.910658813373;2.3824175824175824;0.009093120112435798;0.061666412982492834
44;-13400.377768699553;2.761603375527426;0.011970868897344228;0.07847231680492994
43;-13364.223874591398;2.162708883025506;0.009154104033457715;0.06511356626083888
42;-13327.059966243025;8.858673469387755;0.00705443922584102;0.08660339725958188
41;-13287.217869694667;16.118249005116542;0.004437736422887417;0.1166153013624837
40;-13245.018302280034;16.435879467414157;0.0031199491897392164;0.07550727093157218
39;-13203.184693306432;13.7453653217012;0.004630548126665037;0.10697807849045406
38;-13159.66132336308;6.992974238875878;0.007993402595473596;0.09640965975776507
37;-13124.621737011807;3.2980856882406564;0.01065735363169674;0.07896161126419687
36;-13092.459018096464;4.538112522686025;0.00787547161226706;0.08740174411892895
35;-13043.836045599606;1.8900083963056256;0.009822597261771175;0.06006715983692067
34;-13004.019859025484;1.0665499124343258;0.00993664910234992;0.05035140432610235
33;-12962.69413144098;0.958151700087184;0.00890134258049893;0.04726037236784611
32;-12921.660588666351;1.177732379979571;0.010748900789951114;0.057229639454654604
31;-12883.095812065463;1.2012882447665056;0.010802763530402434;0.04980881031110305
30;-12839.44855550097;2.1688432835820897;0.01196377855746105;0.0689171354433294
29;-12799.888521872752;1.4593993325917687;0.01442866384453643;0.06297658230460002
28;-12762.350325112848;0.8035714285714286;0.009622036185577668;0.04873288717994316
27;-12719.220840611804;1.3324894514767933;0.010932700541679765;0.053977569897326196
26;-12677.408854530195;2.2415130940834143;0.011455418845269166;0.07010588942197972
25;-12641.345002018683;2.017189079878665;0.008495889668101667;0.0680622594978629
24;-12602.225167255974;2.2234432234432235;0.009915873320601986;0.06618916092575103
23;-12559.744285535542;3.074418604651163;0.009015501334556357;0.06938065016284664
22;-12515.422622117212;3.713632204940531;0.009952510419801988;0.08219409660023248
21;-12478.233158034023;7.824378109452736;0.006562498384822214;0.08073601486723411
20;-12438.648063275597;14.625817965496728;0.0063663426853681655;0.11513704826491714
19;-12398.888845227628;15.559105431309904;0.0045483558228222865;0.0914745198793219
18;-12361.182344607667;14.876628664495113;0.004174970392072905;0.0959230743252818
17;-12318.41019923073;27.96093326098752;0.003171956605868449;0.1022650487979804
16;-12277.972645412397;20.484452975047983;0.0037601181925258917;0.10612266172775657
15;-12235.99093589552;8.283099450884686;0.007926540257706956;0.09154039806176277
14;-12197.152990968601;5.7360793287566745;0.00960488689270088;0.08764975594212383
13;-12158.054537848626;1.8133047210300428;0.01177795304463793;0.0692085059331897
12;-12119.253602870385;1.4917127071823204;0.011151882345523174;0.05967815928186809
11;-12076.311765904826;1.3194122196442382;0.008124917799137942;0.051444479711197554
10;-12038.16888092789;1.0310945273631842;0.012839185254683208;0.060264057037582995
9;-11992.440344964312;1.3523316062176165;0.011645371661418309;0.05938196313391786
8;-11957.746073228354;1.006060606060606;0.008323193786047962;0.049498800048706874
7;-11919.080194428438;0.9823911028730306;0.009959318141146905;0.051838243593845694
6;-11875.178479661376;1.2584269662921348;0.01675555823010064;0.06836386781071176
5;-11834.985949040072;0.9479077711357814;0.008677539773399943;0.05030855361323111
4;-11793.429797328828;0.7703631010794897;0.012046052041406182;0.04951419159845171
3;-11746.973540169918;1.8821192052980134;0.016841899988945433;0.07557036857924529
2;-11709.986678676943;0.6513823331085637;0.007642800465688143;0.03776464644842745
1;-11667.420302668485;0.6065959952885748;0.01248755298914476;0.05021181512209146
0;-11640.458790744757;0.2909090909090909;0.01576030681370365;0.06513755998884437
