;x;y;xerr;yerr
138;-11553.540918752911;0.8;0.06438310575052225;0.11344659942059972
137;-11518.604386843776;0.48493975903614456;0.03955702459560602;0.07862339792423174
136;-11486.723442265598;0.4807692307692308;0.016565655820513604;0.0833173132635327
135;-11437.342906846987;2.450261780104712;0.014040302108265974;0.17318656007838618
134;-11397.237656870688;0.0859106529209622;0.043967603471883124;0.06405618515930353
133;-11350.316866408566;0.3543123543123543;0.019889341621791057;0.0623695246783704
132;-11309.457717729047;0.0;0.04297783793571904;0.0625
131;-11277.569430753627;0.2857142857142857;0.015097056289815074;0.1367753011080482
130;-11244.595582419392;0.34523809523809523;0.06320715978715714;0.10575437193268189
129;-11200.453693761747;0.05747126436781609;0.03134200711874659;0.05720370702468838
128;-11155.953351783595;0.40625;0.059417002783032725;0.09628596392818306
127;-11108.597161156778;0.9075144508670521;0.06942093552212723;0.12645895973829166
126;-11079.174606743809;0.24740124740124741;0.02756013308659655;0.05413702828899365
125;-11031.765753432068;0.5685339690107271;0.014885151609154832;0.047622607937048214
124;-10997.831808841416;0.61875;0.015122670905315437;0.05980714237461126
123;-10957.232411451763;0.06291390728476821;0.011771737010870456;0.035493312816150584
122;-10915.095941188816;0.13967310549777118;0.016670901072176423;0.04390632083063013
121;-10880.060698523928;0.28827361563517917;0.016493289114149063;0.04939749625626178
120;-10835.301577887423;0.1147011308562197;0.009779484923156025;0.03168044430763461
119;-10789.48834543796;0.10240963855421686;0.011979898140036367;0.038275687953855365
118;-10752.454163426093;0.15053763440860216;0.014046670312917441;0.04245744948175205
117;-10709.839313439352;0.13777777777777778;0.015312130759996212;0.04350133121022442
116;-10675.600901812133;0.4644808743169399;0.016388567610856036;0.049040073333868554
115;-10633.887887257966;0.39270687237026647;0.017154620998805253;0.04952761202377491
114;-10586.69237354635;0.29701686121919585;0.01445215887092794;0.04678890682679646
113;-10549.048796339344;0.13277511961722488;0.007207691162228568;0.027571204456248097
112;-10510.510877477645;0.3030707610146863;0.007647275253864158;0.03249253011407221
111;-10472.117166451897;0.3508522727272727;0.008467340465675934;0.034543767666224204
110;-10430.587905199;0.3941684665226782;0.006460089313091983;0.030629810862209148
109;-10393.533827648569;0.19287531806615776;0.005800611839362246;0.026586211842916044
108;-10348.790013252425;0.15024630541871922;0.007210771626441832;0.028197945113995707
107;-10306.223880347312;0.49978659837814765;0.004951428903365782;0.028888672586888507
106;-10269.963921961651;0.27586206896551724;0.006819944843427865;0.03173226296863461
105;-10227.881697336506;0.7272727272727273;0.010972916555158965;0.04350259154197531
104;-10185.317421788945;0.7651072124756335;0.0056020660722598415;0.03433524479608682
103;-10148.598679292432;1.688565697091274;0.006173748343278764;0.04538912078099309
102;-10106.277189496794;1.1906108597285068;0.006164405928904865;0.041684795359623335
101;-10066.49477138434;0.9655586704044854;0.004572866343283451;0.0327249347748516
100;-10024.896866973364;1.3333333333333333;0.0062681213253412;0.043036792084229204
99;-9986.730535120427;0.5073920756948551;0.006684171770466822;0.03392327752582683
98;-9948.025809082033;0.29916567342073896;0.006481350931450934;0.03061791095387982
97;-9906.88230157904;0.3125;0.007032474623254953;0.031209153580758035
96;-9864.801250153847;0.24002248454187747;0.007030592811196479;0.02883420477665567
95;-9823.808478722329;0.35532746823069405;0.005256908170620957;0.02893807719369877
94;-9781.908144260517;0.16496700659868027;0.00762569283398842;0.028049088958529207
93;-9742.28618406303;0.12393887945670629;0.011292013041806688;0.03271620182298861
92;-9703.414462821847;0.2013029315960912;0.00729060814870237;0.029752736317517937
91;-9664.183137091106;0.3578031538879826;0.005891366273232571;0.0302259759917805
90;-9623.739447994343;0.09138972809667674;0.009277605279180328;0.029966974061750442
89;-9579.660194602935;0.1520891364902507;0.005355112982560886;0.026794384541156183
88;-9542.221610229719;0.08711433756805807;0.006907910431909362;0.026827483813817138
87;-9504.042992114726;0.378748370273794;0.009008485666375037;0.03359081117097168
86;-9458.783713555493;0.3055355859094177;0.008571403323723966;0.033964757227262
85;-9419.460148482249;0.26804770872567485;0.007591531644540932;0.030930303502220226
84;-9381.393633401674;0.3531544597534445;0.007108750994248601;0.035455562401978634
83;-9337.98387146496;0.2907514450867052;0.007124089283306483;0.029834743717774316
82;-9301.226829993999;0.5859649122807018;0.008266708128661624;0.03774457445435452
81;-9264.090366366512;0.451847365233192;0.006912022062612938;0.03341090963662387
80;-9218.7104096268;1.1024454725710509;0.008101939829269834;0.04438565858145775
79;-9179.61198551781;1.4441860465116279;0.006139723331297437;0.045038279770806273
78;-9136.45425914812;3.45428434657731;0.004514431423885076;0.05605936022054334
77;-9092.663195775493;3.212406947890819;0.005864117232963142;0.056324708772941864
76;-9054.961206036816;3.302347867752755;0.0057732310228956266;0.055670129454035024
75;-9016.075818439484;2.660930357623017;0.002840093758652821;0.038552354371388486
74;-8972.11113543422;1.3405740884406516;0.01001737648923586;0.05150819321248041
73;-8935.175561658076;0.7583762886597938;0.006989948388482124;0.03872782075358345
72;-8895.626131872796;0.6161993769470405;0.007981080075286926;0.03643943827165276
71;-8852.475229410755;0.5359261700725115;0.007023720111564877;0.03581994656404339
70;-8815.114621226445;0.6188436830835118;0.008310273012361938;0.03872467016969774
69;-8777.802804505318;0.08191653786707882;0.0065025484696876485;0.024475712250697664
68;-8736.828798492637;0.2885448916408669;0.006945737095598139;0.030745562360143357
67;-8697.217349324743;0.4194528875379939;0.008062694545897277;0.036433466552743245
66;-8650.560909593627;0.04128113879003559;0.00908230878893855;0.02797113298020523
65;-8613.011665973381;0.19858925664677157;0.00638635228382538;0.027885529976742426
64;-8574.468562870119;0.17145270270270271;0.009304015751550203;0.03386776124972972
63;-8536.894884909676;0.12305025996533796;0.006315329009626887;0.026847894006358647
62;-8491.881732837488;0.5476059438635112;0.006165190742790999;0.03377726681038908
61;-8452.93046706908;0.1398550724637681;0.0076376613755427;0.0306539014750379
60;-8409.931255205423;0.5327807083647325;0.008466615628168972;0.038859040561389224
59;-8369.744578041533;0.15335169880624427;0.010750042152134076;0.03432575803652128
58;-8331.211499870235;0.12222222222222222;0.008586247002303897;0.03153281553935108
57;-8287.966070996526;0.11955241460541814;0.005808101768432542;0.02673673140945955
56;-8248.863192065077;0.3573508005822416;0.006883144573771387;0.03543823731626953
55;-8210.032348613333;0.4177927927927928;0.011992156218843388;0.044473306598448115
54;-8169.921109176986;0.19478527607361965;0.008847254781463127;0.0334483022870157
53;-8128.741132136748;0.13106060606060607;0.008712468449193963;0.031028318558160555
52;-8085.404447567499;0.04133545310015898;0.010121495050883072;0.029426361928503987
51;-8047.097971161808;0.1411042944785276;0.008514804273718998;0.029458541727967084
50;-8007.086207891389;0.1476510067114094;0.017169130092423223;0.04174735361283337
49;-7963.361639991287;0.3282674772036474;0.032798258028913854;0.06953945965283619
48;-7918.788755494841;0.14814814814814814;0.02385242746535122;0.0667402210932888
47;-7890.736358914314;0.017094017094017096;0.023804944658052826;0.04722586139505623
46;-7849.401543583603;0.08755760368663594;0.036581596598051144;0.0521616077487296
45;-7802.479898715194;0.041749502982107355;0.024653093339823153;0.04661194859794353
44;-7759.041416228549;0.1699438202247191;0.015835892158567583;0.04326504790837159
43;-7723.052247267982;0.720164609053498;0.03184463731501891;0.09527580201610562
42;-7689.131810454628;0.195906432748538;0.03540994881116009;0.06401834421940736
41;-7640.013880418057;0.5537848605577689;0.02082732893102793;0.06558729261185715
40;-7603.12838407708;0.16518650088809947;0.018588369353254024;0.04831573358023155
39;-7557.000417973571;0.15274463007159905;0.028077072416697962;0.05579501118614353
38;-7518.765014014391;0.08952702702702703;0.01835067057437873;0.04489284314712184
37;-7483.714701559592;0.17540983606557378;0.01801957489221815;0.046802201691248456
36;-7441.923959045867;0.16292134831460675;0.03641938000460922;0.06125700650998623
35;-7398.221416810596;0.0736196319018405;0.03172633311325213;0.059638718083508103
34;-7359.095313929674;0.052980132450331126;0.021473444964912332;0.04318888222283963
33;-7321.040794346904;0.29136690647482016;0.03272679381283717;0.07640350992785183
32;-7283.870864800899;0.5686567164179105;0.016950749653976888;0.056442778422387575
31;-7233.574356328619;0.015172413793103448;0.013454403904158918;0.037857325461264614
30;-7192.168813520387;0.03940886699507389;0.022142469460997852;0.05200480909585841
29;-7152.2949785160035;0.25132275132275134;0.02398597702529997;0.06192796577900504
28;-7119.42620841291;0.11507936507936507;0.019260837560058617;0.04977427040290979
27;-7078.252468080492;0.058394160583941604;0.030642360829628307;0.052221211972144604
26;-7035.374627825344;0.08118811881188119;0.019399651259936132;0.048084853529005996
25;-6997.701771552376;0.0;0.020687707471329204;0.05944382982777653
24;-6952.278786611079;0.3584905660377358;0.07246256902102907;0.0875592336880266
23;-6914.809787926174;0.07692307692307693;0.016867640935707227;0.08644496527211436
22;-6883.421959126289;0.19555555555555557;0.051119976039263895;0.07877397445334852
21;-6834.364965577257;0.11374407582938388;0.05932931584510291;0.07627240255654534
20;-6796.845076386102;0.0;0.025993298889281653;0.056254395046301316
19;-6747.97057579636;0.3130434782608696;0.03969433980473002;0.08167801696016526
18;-6715.019673953134;0.1;0.062376212569401;0.09363858180840486
17;-6666.484764525418;0.04221635883905013;0.031737408753096163;0.0540344852807275
16;-6640.385098788103;0.05333333333333334;0.02192822473160446;0.12267887928299637
15;-6591.1938033464085;0.2;0.04064557916812484;0.10481227350594367
14;-6540.425070060256;0.014326647564469915;0.035302405602298796;0.05466700294652982
13;-6506.716102947133;0.036011080332409975;0.03945138368103431;0.054994496573607984
12;-6449.865039663671;0.0;0.04136316642444189;0.11785113019775803
11;-6418.600407874135;0.09933774834437085;0.07895259347149555;0.09033101879324658
10;-6378.644660566108;0.2611464968152866;0.03196796117004224;0.06770793511295974
9;-6344.70702230968;0.0;0.035203490817699884;0.12038585308576916
8;-6315.14867706422;0.02197802197802198;0.053235440030025456;0.07606603690914267
7;-6269.292235912484;0.15804597701149425;0.0236452645442702;0.060857550854268035
6;-6225.016205031669;0.18620689655172415;0.0493636484157612;0.0682853757617203
5;-6176.099743975544;0.24025974025974026;0.06020388212914469;0.0998225466669318
4;-6143.313227655042;0.01764705882352941;0.03642090062962871;0.07870051858976267
3;-6104.277706455003;0.0;0.0341180629871432;0.07624928516630222
2;-6061.942019271275;1.490909090909091;0.04727368533002245;0.11945944149222087
1;-6020.952208705452;0.20876288659793815;0.019202391188537726;0.060058242685773346
0;-5987.660405952294;0.3625;0.02677822921702466;0.14824855303335407
