-1.500000000000000000e+02,3.170000000000000000e+02
-1.490000000000000000e+02,3.500000000000000000e+02
-1.480000000000000000e+02,3.920000000000000000e+02
-1.470000000000000000e+02,3.950000000000000568e+02
-1.460000000000000000e+02,3.840000000000000000e+02
-1.450000000000000000e+02,3.800000000000000000e+02
-1.440000000000000000e+02,4.080000000000000000e+02
-1.430000000000000000e+02,4.480000000000000000e+02
-1.420000000000000000e+02,4.330000000000000000e+02
-1.410000000000000000e+02,4.589999999999999432e+02
-1.400000000000000000e+02,4.860000000000000000e+02
-1.390000000000000000e+02,5.040000000000000000e+02
-1.380000000000000000e+02,5.470000000000000000e+02
-1.370000000000000000e+02,5.120000000000000000e+02
-1.360000000000000000e+02,5.690000000000000000e+02
-1.350000000000000000e+02,5.970000000000000000e+02
-1.340000000000000000e+02,6.030000000000000000e+02
-1.330000000000000000e+02,6.030000000000000000e+02
-1.320000000000000000e+02,6.980000000000000000e+02
-1.310000000000000000e+02,7.500000000000000000e+02
-1.300000000000000000e+02,7.260000000000000000e+02
-1.290000000000000000e+02,8.019999999999998863e+02
-1.280000000000000000e+02,8.230000000000000000e+02
-1.270000000000000000e+02,8.340000000000000000e+02
-1.260000000000000000e+02,9.010000000000000000e+02
-1.250000000000000000e+02,9.809999999999998863e+02
-1.240000000000000000e+02,1.027000000000000000e+03
-1.230000000000000000e+02,1.107000000000000000e+03
-1.220000000000000000e+02,1.205000000000000000e+03
-1.210000000000000000e+02,1.199000000000000000e+03
-1.200000000000000000e+02,1.307000000000000000e+03
-1.190000000000000000e+02,1.337000000000000000e+03
-1.180000000000000000e+02,1.420000000000000000e+03
-1.170000000000000000e+02,1.524000000000000000e+03
-1.160000000000000000e+02,1.583000000000000000e+03
-1.150000000000000000e+02,1.535000000000000000e+03
-1.140000000000000000e+02,1.739000000000000000e+03
-1.130000000000000000e+02,1.852000000000000227e+03
-1.120000000000000000e+02,1.883000000000000000e+03
-1.110000000000000000e+02,1.852999999999999773e+03
-1.100000000000000000e+02,1.977000000000000000e+03
-1.090000000000000000e+02,1.977000000000000000e+03
-1.080000000000000000e+02,1.967000000000000000e+03
-1.070000000000000000e+02,2.004000000000000000e+03
-1.060000000000000000e+02,1.937000000000000000e+03
-1.050000000000000000e+02,1.858000000000000000e+03
-1.040000000000000000e+02,1.782000000000000000e+03
-1.030000000000000000e+02,1.673000000000000227e+03
-1.020000000000000000e+02,1.606000000000000000e+03
-1.010000000000000000e+02,1.597000000000000227e+03
-1.000000000000000000e+02,1.544000000000000000e+03
-9.900000000000000000e+01,1.650000000000000227e+03
-9.800000000000000000e+01,1.718000000000000000e+03
-9.700000000000000000e+01,1.776000000000000227e+03
-9.600000000000000000e+01,1.941000000000000000e+03
-9.500000000000000000e+01,2.027000000000000000e+03
-9.400000000000000000e+01,2.295000000000000000e+03
-9.300000000000000000e+01,2.298000000000000000e+03
-9.200000000000000000e+01,2.419000000000000000e+03
-9.100000000000000000e+01,2.336000000000000000e+03
-9.000000000000000000e+01,2.469000000000000000e+03
-8.900000000000000000e+01,2.456000000000000000e+03
-8.800000000000000000e+01,2.497000000000000000e+03
-8.700000000000000000e+01,2.471000000000000000e+03
-8.600000000000000000e+01,2.460000000000000000e+03
-8.500000000000000000e+01,2.452000000000000000e+03
-8.400000000000000000e+01,2.473000000000000000e+03
-8.300000000000000000e+01,2.531000000000000000e+03
-8.200000000000000000e+01,2.620000000000000000e+03
-8.100000000000000000e+01,2.556000000000000000e+03
-8.000000000000000000e+01,2.607000000000000000e+03
-7.900000000000000000e+01,2.640000000000000000e+03
-7.800000000000000000e+01,2.742000000000000000e+03
-7.700000000000000000e+01,2.737000000000000000e+03
-7.600000000000000000e+01,2.946000000000000000e+03
-7.500000000000000000e+01,2.936000000000000000e+03
-7.400000000000000000e+01,3.042000000000000000e+03
-7.300000000000000000e+01,3.176000000000000000e+03
-7.200000000000000000e+01,3.269000000000000000e+03
-7.100000000000000000e+01,3.376000000000000000e+03
-7.000000000000000000e+01,3.474000000000000000e+03
-6.900000000000000000e+01,3.869000000000000000e+03
-6.800000000000000000e+01,3.949000000000000000e+03
-6.700000000000000000e+01,4.094000000000000000e+03
-6.600000000000000000e+01,4.286000000000000000e+03
-6.500000000000000000e+01,4.343000000000000000e+03
-6.400000000000000000e+01,4.540000000000000000e+03
-6.300000000000000000e+01,4.667000000000000000e+03
-6.200000000000000000e+01,4.777000000000000000e+03
-6.100000000000000000e+01,5.065000000000000000e+03
-6.000000000000000000e+01,5.152000000000000000e+03
-5.900000000000000000e+01,5.155000000000000000e+03
-5.800000000000000000e+01,5.157000000000000000e+03
-5.700000000000000000e+01,4.981000000000000000e+03
-5.600000000000000000e+01,4.868000000000000000e+03
-5.500000000000000000e+01,4.593000000000000000e+03
-5.400000000000000000e+01,4.303000000000000000e+03
-5.300000000000000000e+01,3.927000000000000000e+03
-5.200000000000000000e+01,3.694000000000000000e+03
-5.100000000000000000e+01,3.442000000000000000e+03
-5.000000000000000000e+01,3.356000000000000000e+03
-4.900000000000000000e+01,3.488000000000000000e+03
-4.800000000000000000e+01,3.570000000000000000e+03
-4.700000000000000000e+01,3.963999999999999545e+03
-4.600000000000000000e+01,4.230000000000000000e+03
-4.500000000000000000e+01,4.577000000000000000e+03
-4.400000000000000000e+01,4.738000000000000000e+03
-4.300000000000000000e+01,4.954000000000000000e+03
-4.200000000000000000e+01,5.071000000000000000e+03
-4.100000000000000000e+01,5.115000000000000000e+03
-4.000000000000000000e+01,4.870000000000000000e+03
-3.900000000000000000e+01,4.771000000000000000e+03
-3.800000000000000000e+01,4.621000000000000000e+03
-3.700000000000000000e+01,4.624000000000000000e+03
-3.600000000000000000e+01,4.387000000000000000e+03
-3.500000000000000000e+01,4.191000000000000000e+03
-3.400000000000000000e+01,3.961000000000000000e+03
-3.300000000000000000e+01,3.824000000000000455e+03
-3.200000000000000000e+01,3.691000000000000455e+03
-3.100000000000000000e+01,3.380999999999999545e+03
-3.000000000000000000e+01,3.376000000000000000e+03
-2.900000000000000000e+01,3.205000000000000000e+03
-2.800000000000000000e+01,3.032000000000000000e+03
-2.700000000000000000e+01,2.760000000000000000e+03
-2.600000000000000000e+01,2.616000000000000000e+03
-2.500000000000000000e+01,2.560000000000000000e+03
-2.400000000000000000e+01,2.356000000000000000e+03
-2.300000000000000000e+01,2.198000000000000000e+03
-2.200000000000000000e+01,2.148000000000000000e+03
-2.100000000000000000e+01,2.024000000000000000e+03
-2.000000000000000000e+01,1.946000000000000000e+03
-1.900000000000000000e+01,1.868000000000000000e+03
-1.800000000000000000e+01,1.807000000000000000e+03
-1.700000000000000000e+01,1.680000000000000227e+03
-1.600000000000000000e+01,1.626000000000000000e+03
-1.500000000000000000e+01,1.596000000000000000e+03
-1.400000000000000000e+01,1.509000000000000000e+03
-1.300000000000000000e+01,1.541000000000000000e+03
-1.200000000000000000e+01,1.419000000000000000e+03
-1.100000000000000000e+01,1.403000000000000000e+03
-1.000000000000000000e+01,1.238000000000000000e+03
-9.000000000000000000e+00,1.322000000000000000e+03
-8.000000000000000000e+00,1.271000000000000000e+03
-7.000000000000000000e+00,1.253000000000000000e+03
-6.000000000000000000e+00,1.253000000000000000e+03
-5.000000000000000000e+00,1.291000000000000000e+03
-4.000000000000000000e+00,1.229000000000000000e+03
-3.000000000000000000e+00,1.262000000000000000e+03
-2.000000000000000000e+00,1.300000000000000000e+03
-1.000000000000000000e+00,1.227000000000000000e+03
0.000000000000000000e+00,1.271000000000000000e+03
1.000000000000000000e+00,1.238000000000000000e+03
2.000000000000000000e+00,1.334000000000000000e+03
3.000000000000000000e+00,1.326000000000000000e+03
4.000000000000000000e+00,1.347000000000000000e+03
5.000000000000000000e+00,1.374000000000000000e+03
6.000000000000000000e+00,1.426000000000000000e+03
7.000000000000000000e+00,1.514000000000000000e+03
8.000000000000000000e+00,1.523000000000000000e+03
9.000000000000000000e+00,1.580999999999999773e+03
1.000000000000000000e+01,1.646000000000000000e+03
1.100000000000000000e+01,1.728000000000000000e+03
1.200000000000000000e+01,1.772999999999999773e+03
1.300000000000000000e+01,1.850000000000000000e+03
1.400000000000000000e+01,1.933000000000000000e+03
1.500000000000000000e+01,2.053000000000000000e+03
1.600000000000000000e+01,2.154000000000000000e+03
1.700000000000000000e+01,2.293000000000000000e+03
1.800000000000000000e+01,2.386000000000000000e+03
