;x;y;xerr;yerr
88;-18478.93002017244;1.8518518518518519;0.06727717236359904;0.2729491134253297
87;-18453.145412554157;0.2537313432835821;0.018546531590069536;0.05072994237282481
86;-18412.84747225664;0.3885542168674699;0.016619787701570465;0.051102103937771766
85;-18372.083475906282;0.3435672514619883;0.01682362490721322;0.049582566295974725
84;-18331.621139834035;0.8337874659400545;0.015749689379819402;0.058775709130198715
83;-18291.659541249872;0.25426356589147286;0.018814126246522216;0.048402882790174
82;-18251.824771829815;0.5279503105590062;0.01907842283225474;0.055580862332564686
81;-18213.103726674985;0.12106135986733002;0.01962182040510499;0.04570847163574264
80;-18169.635372469354;0.6459016393442623;0.012867172796970973;0.048881722206314454
79;-18131.050387425686;0.48664944013781225;0.009945832816176718;0.04107670246106929
78;-18092.387052867518;0.3581395348837209;0.00884434036820646;0.03627927779368244
77;-18046.733778057092;0.32752613240418116;0.020679435466930327;0.054101342850266666
76;-18011.94267484477;0.3771289537712895;0.008636548896401934;0.03740367646300094
75;-17971.185464665967;0.3056255247691016;0.010240047054524854;0.0365774277588158
74;-17930.183927662885;0.3207373271889401;0.010625107869026477;0.03881980148074808
73;-17890.172407386748;0.3448275862068966;0.011070240711267701;0.039926619383142334
72;-17850.528074265098;0.35611510791366907;0.010338168167539886;0.03872007593917176
71;-17811.215227224653;0.3510125361620058;0.010663443601112321;0.040352462251799295
70;-17770.380908350893;0.6040925266903915;0.009529273590943573;0.04327432558161526
69;-17728.6963223827;0.31830726770929163;0.010470118223547084;0.03852710232934007
68;-17687.606414859452;0.31992337164750956;0.01047232139829977;0.03934322206033691
67;-17648.425559193776;0.3586654309545876;0.010831418252256737;0.03964327595553407
66;-17607.79974708234;0.592911877394636;0.011137541503368608;0.04482730001150835
65;-17567.991219954103;0.31174838112858466;0.011014571459728872;0.03836821494560456
64;-17528.706354992188;0.3591682419659735;0.011707874457583782;0.03979436384488696
63;-17489.534042080606;0.22571148184494602;0.01195311902678245;0.03807021126404877
62;-17448.895496763413;0.284304932735426;0.010752742203470167;0.037577219920135824
61;-17407.901307283573;0.463871543264942;0.010402703043534346;0.04116648215151702
60;-17367.66417085194;0.5215723873441994;0.01096940738907972;0.043513580343219574
59;-17327.54562293721;0.5319926873857403;0.011088232278729937;0.04299420870430194
58;-17287.438468051518;0.7464539007092199;0.010422062601950173;0.04583849151763521
57;-17248.25821594525;1.2349448685326547;0.009458208263485902;0.05243407588910273
56;-17207.715325305362;1.505503144654088;0.008780259851817546;0.05400014151170008
55;-17166.10101539937;1.882306477093207;0.008576499735365908;0.058390211786426977
54;-17125.05029692074;1.7920711974110033;0.009415242067445775;0.0578222153086024
53;-17086.329268888934;1.3065998329156223;0.009926040650195748;0.05277319158973864
52;-17046.211178060847;1.0915371329879102;0.009976568952407033;0.05003033176789919
51;-17006.27225985187;0.5794920037629351;0.011001444751854163;0.04419095556432269
50;-16967.26452583324;0.6084778420038536;0.0030613207872223426;0.028718024100205346
49;-16925.54084330659;0.4446564885496183;0.011062458110645532;0.04178398359632302
48;-16885.850555472774;0.5433422698838248;0.0107269686686476;0.042306646035118425
47;-16844.940250934633;0.4722222222222222;0.010981889073667882;0.04191088775371162
46;-16804.745519622746;0.5635514018691589;0.01008843865360314;0.043592272473870236
45;-16763.622598796002;0.696236559139785;0.010145949665071726;0.04497359985987124
44;-16723.87282742341;1.1748003549245785;0.00981268990458242;0.05223734588577786
43;-16682.88263764254;0.9809128630705394;0.009947347705396363;0.04789425465509219
42;-16641.73387238894;1.5525423728813559;0.010306156061355211;0.05632782302877824
41;-16602.416884848084;2.9431072210065645;0.008447875018265796;0.06619910685048676
40;-16563.590076104807;3.243935309973046;0.008054026984150529;0.06624784447908828
39;-16523.162356683875;2.38472942920682;0.009154058436967065;0.062040006724700975
38;-16484.03491417155;2.2286885245901638;0.009700950159920755;0.06286315654692518
37;-16442.410037613397;0.6592328278322926;0.010936247231169394;0.044392912636708304
36;-16403.640779033845;0.974561403508772;0.010171268428102967;0.04897611017740488
35;-16362.071752333826;0.4588344125809436;0.011432344029709439;0.041483687340534835
34;-16321.92235483354;0.630085146641438;0.010820841078551724;0.045363915310837874
33;-16283.087388440663;0.3598086124401914;0.011389233990874003;0.04019553952554902
32;-16241.8328086658;0.44289450741063646;0.010086287135405185;0.040004139896312275
31;-16201.843004422193;0.5009784735812133;0.010898160392496034;0.043449825181373906
30;-16161.393265989323;0.204311152764761;0.010860996200790573;0.03646661627770419
29;-16121.190189874247;0.3434247871333964;0.010901089423258268;0.03958332748357925
28;-16080.38755710586;0.2154280338664158;0.010798291207025154;0.03681145916920777
27;-16040.116590918667;0.2766990291262136;0.011242766211503;0.03867843997666793
26;-16000.063625611952;0.5687992988606485;0.009931538302258658;0.04255968017437728
25;-15959.497847702733;0.4223255813953488;0.010402731584814768;0.040992990452981236
24;-15919.229183853644;0.535288725939505;0.01074432061032717;0.04300509787546146
23;-15878.952207266144;0.4446564885496183;0.010819840814646868;0.04226301606386635
22;-15838.498993731475;0.34995383194829177;0.010482663066181667;0.03939339076297805
21;-15797.880577567636;0.36764705882352944;0.010241111744769557;0.0386058730366345
20;-15762.759841596295;0.40913081650570676;0.008291520923940603;0.039740957553751
19;-15711.263170077727;0.5745937961595273;0.01349186427786751;0.055538652739072894
18;-15677.743871126238;0.42727272727272725;0.009858666263999154;0.038884321784632705
17;-15637.58181654677;0.5774767146486028;0.010308143291309923;0.04156624711267644
